UserID,University,StartTime,EndTime
614,Oregon State University,4/21/2017,9/16/2018
616,Georgia Institute of Technology,9/17/2017,1/20/2020
616,University of South Florida,12/09/2017,04/10/2019
616,"University of North Carolina, Chapel Hill",8/19/2016,12/22/2018
617,Arizona State University,7/20/2017,12/26/2018
618,Yale University,8/14/2017,05/12/2018
621,University of Iowa,5/21/2017,3/17/2019
621,University at Buffalo SUNY,7/21/2017,11/12/2019
621,Brandeis University,11/10/2016,11/27/2019
626,Tulane University,02/10/2017,10/31/2019
626,University of Illinois at Urbana-Champaign,10/04/2016,02/01/2020
626,University of Connecticut,4/20/2017,7/18/2019
628,University of Utah,10/21/2017,1/31/2018
629,Princeton University,12/12/2016,04/04/2020
629,"University of Illinois, Chicago (UIC)",9/14/2017,2/17/2019
629,Rensselaer Polytechnic University,2/26/2017,6/16/2019
630,California Institute of Technology (Caltech),07/06/2017,3/20/2020
630,Michigan State University,8/15/2017,3/20/2018
630,Colorado State University,11/19/2017,8/17/2019
631,University of New Mexico,08/03/2017,1/28/2019
632,Brown University,9/23/2017,2/23/2018
632,University of Texas Dallas,04/02/2017,08/07/2018
632,Florida State University,10/18/2016,04/04/2020
634,Texas A&M University,11/01/2017,5/30/2019
635,Vanderbilt University,09/04/2017,02/06/2019
636,New York University,7/21/2017,10/09/2018
638,Oregon State University,8/19/2017,09/01/2018
638,University at Buffalo SUNY,06/11/2016,5/16/2018
639,"University of California, Davis",06/08/2016,10/27/2019
639,Boston College,8/26/2016,3/25/2018
644,Johns Hopkins University,7/22/2017,01/03/2020
644,"University of California, Los Angeles (UCLA)",8/22/2016,06/01/2019
645,University of Massachusetts Amherst,08/09/2016,7/26/2019
648,Massachusets Institute of Technology,01/06/2017,10/14/2019
648,Rensselaer Polytechnic University,01/11/2017,3/15/2018
653,"University of California, San Diego (UCSD)",11/08/2016,11/09/2018
654,Emory University,10/10/2016,6/17/2019
657,Harvard University,4/21/2017,8/21/2019
659,University of Washington,11/22/2016,03/03/2020
659,"University of Illinois, Chicago (UIC)",7/15/2016,3/29/2019
660,"The University of Tennessee, Knoxville",07/06/2016,7/14/2019
660,Washington State University,7/19/2017,10/26/2019
663,University of Texas at Austin,3/16/2017,12/17/2019
665,Virginia Polytechnic Institute and State University,10/24/2017,10/31/2018
668,University of Texas Dallas,7/31/2017,01/12/2018
670,University of Pennsylvania,06/03/2017,10/12/2018
671,Colorado State University,8/21/2017,02/12/2019
673,North Carolina State University,6/20/2016,7/29/2019
675,Yale University,12/03/2017,12/30/2018
675,Case Western Reserve University,12/12/2016,10/13/2018
675,Indiana University Bloomington,5/13/2016,6/29/2018
676,University of Hawai,3/23/2017,10/09/2019
676,"University of California, Santa Cruz",10/03/2016,1/17/2020
680,Clark University,10/26/2016,11/10/2019
681,The Katz School at Yeshiva University,7/25/2017,04/06/2018
683,Yale University,12/26/2017,9/17/2018
685,University of Minnesota,11/01/2017,01/02/2018
686,"The University of Tennessee, Knoxville",4/30/2016,11/19/2018
686,Princeton University,9/25/2016,8/15/2019
686,University of Wisconsin-Madison,8/16/2016,04/08/2019
687,University of Minnesota,03/12/2017,7/18/2018
687,"University of Maryland, College Park",5/20/2016,03/12/2018
687,University of Oklahoma,11/17/2016,2/28/2018
688,Emory University,09/12/2017,5/30/2018
690,"University of California, Santa Cruz",02/01/2017,7/13/2018
696,Washington State University,10/18/2016,1/18/2018
696,Georgetown University,11/17/2016,5/21/2018
697,Rensselaer Polytechnic University,6/27/2016,4/20/2019
699,Illinois Institute of Technology,5/26/2017,01/06/2019
699,Rensselaer Polytechnic University,10/25/2017,3/27/2018
701,"University of North Carolina, Chapel Hill",05/04/2017,1/26/2020
701,Vanderbilt University,8/29/2017,2/26/2020
703,Pennsylvania State University,12/06/2016,10/09/2018
704,"University of California, Berkeley (UCB)",5/17/2016,3/31/2019
704,Columbia University,02/09/2017,04/01/2018
706,"University of North Carolina, Chapel Hill",10/21/2017,8/22/2018
709,"University of California, Davis",11/30/2016,01/08/2019
709,University of Pennsylvania,08/06/2016,04/04/2019
710,Tulane University,3/18/2017,5/28/2018
711,Purdue University,5/19/2017,09/12/2018
712,Northwestern University,11/03/2016,5/21/2018
712,University of New Mexico,12/24/2016,01/07/2019
712,Washington University in St. Louis,09/02/2016,12/26/2019
713,Brandeis University,02/09/2017,2/27/2018
713,The Katz School at Yeshiva University,7/25/2016,3/19/2019
714,Cornell University,11/05/2016,12/16/2018
714,Duke University,6/21/2017,05/04/2018
716,"University of California, San Diego (UCSD)",5/18/2016,1/25/2020
716,Carnegie Mellon University,04/06/2017,4/25/2020
716,Washington University in St. Louis,11/08/2017,3/21/2018
717,Northwestern University,1/23/2017,7/28/2018
718,The Katz School at Yeshiva University,10/14/2016,1/22/2020
720,Virginia Polytechnic Institute and State University,5/26/2016,02/02/2018
720,"University of Maryland, College Park",7/16/2017,08/03/2018
720,The University of Georgia,09/01/2017,02/04/2019
721,Northwestern University,12/31/2017,9/27/2018
725,California Institute of Technology (Caltech),4/27/2016,2/17/2018
725,University of Virginia,04/04/2017,09/03/2019
729,"University of California, Los Angeles (UCLA)",10/07/2017,11/07/2018
729,The New School,12/17/2016,1/31/2019
732,North Carolina State University,03/05/2017,10/09/2018
733,University of Vermont,05/10/2016,07/02/2018
734,University of Kansas,07/06/2017,4/30/2019
736,Pennsylvania State University,10/30/2016,01/09/2019
738,Tufts University,8/31/2016,12/02/2018
738,New York University,10/18/2017,3/31/2018
741,Dartmouth College,5/23/2017,01/03/2020
742,Emory University,03/09/2017,09/05/2018
742,University of Kansas,12/24/2017,08/08/2019
747,Drexel University,6/14/2017,11/13/2019
749,University of Michigan,4/23/2017,10/22/2018
749,"University of California, Riverside",6/23/2016,03/10/2020
749,Harvard University,8/16/2017,11/11/2019
750,Stanford University,6/18/2017,8/26/2018
750,Princeton University,04/01/2017,09/12/2018
750,University of Illinois at Urbana-Champaign,12/25/2016,3/14/2020
751,Case Western Reserve University,07/02/2016,2/17/2020
757,Brandeis University,02/02/2017,5/24/2019
757,University of Texas Dallas,09/11/2016,3/14/2020
758,Pennsylvania State University,11/06/2017,6/22/2019
758,Tufts University,01/09/2017,6/14/2019
758,"University of California, Los Angeles (UCLA)",9/18/2016,2/13/2020
760,Tufts University,1/18/2017,12/15/2018
760,The Ohio State University,9/14/2017,7/31/2019
760,University of Connecticut,2/15/2017,8/17/2019
763,"University of California, Los Angeles (UCLA)",12/23/2016,7/30/2019
764,Pennsylvania State University,9/28/2016,7/15/2019
767,"Stony Brook University, State University of New York",2/18/2017,3/19/2019
769,University of Hawai,4/23/2017,1/22/2018
770,Tufts University,1/26/2017,02/11/2019
770,University of Michigan,6/15/2016,12/03/2019
772,The University of Arizona,08/09/2016,1/24/2019
783,Brandeis University,11/23/2017,10/10/2019
784,Michigan State University,10/04/2016,3/26/2018
786,Brandeis University,3/29/2017,11/01/2018
787,Carnegie Mellon University,11/10/2016,02/09/2019
788,Rensselaer Polytechnic University,8/30/2016,10/10/2019
788,University of Oklahoma,4/26/2017,1/27/2018
788,Dartmouth College,4/23/2017,6/15/2018
789,University of Pittsburgh,12/20/2016,05/12/2019
789,"Stony Brook University, State University of New York",4/29/2017,1/20/2020
792,Virginia Polytechnic Institute and State University,11/11/2016,04/02/2019
792,The New School,11/08/2017,10/10/2019
792,North Carolina State University,10/19/2017,1/21/2020
794,"The University of Tennessee, Knoxville",08/01/2016,6/26/2019
796,"University of California, San Diego (UCSD)",5/21/2017,07/10/2018
797,"University of California, Santa Barbara (UCSB)",08/04/2017,05/04/2018
798,"University of California, Los Angeles (UCLA)",09/01/2017,10/17/2019
798,The Ohio State University,11/29/2016,01/12/2018
798,University of Notre Dame,7/27/2017,8/20/2018
800,"University of Maryland, Baltimore County",11/10/2016,5/24/2018
800,"University of Maryland, College Park",11/05/2017,02/09/2018
801,Case Western Reserve University,5/18/2017,5/13/2019
808,"University of Illinois, Chicago (UIC)",12/07/2017,8/16/2019
809,University of Virginia,5/14/2017,5/30/2018
809,"University of Maryland, College Park",09/03/2017,8/17/2019
809,Case Western Reserve University,5/30/2017,12/04/2018
812,Florida State University,10/30/2016,3/25/2018
812,Washington State University,8/27/2017,03/07/2019
812,The Ohio State University,4/26/2017,02/01/2018
814,Johns Hopkins University,9/14/2017,1/13/2019
814,University of Washington,12/01/2017,3/29/2020
814,University of Utah,10/18/2016,8/26/2018
816,Michigan State University,8/29/2017,11/09/2018
817,Pennsylvania State University,06/11/2016,11/28/2018
817,"University of Maryland, Baltimore County",03/02/2017,5/14/2018
817,George Washington University,2/17/2017,1/30/2018
820,Washington State University,8/23/2017,4/15/2020
823,Columbia University,12/10/2016,01/09/2019
823,Iowa State University,7/19/2017,3/25/2019
824,Cornell University,12/22/2017,5/18/2019
827,Iowa State University,12/01/2017,8/14/2019
828,Harvard University,2/26/2017,08/04/2018
828,Stanford University,11/26/2016,10/02/2018
828,Rutgers University - New Brunswick,03/10/2017,03/09/2020
833,Oregon State University,11/17/2017,10/12/2019
833,University of Texas at Austin,06/12/2017,12/25/2019
834,Boston University,11/06/2016,05/08/2018
834,Duke University,4/15/2017,2/22/2020
838,Boston University,1/19/2017,10/17/2019
838,University of New Mexico,7/14/2016,01/03/2018
838,University of Oklahoma,9/20/2017,12/09/2019
839,Carnegie Mellon University,09/07/2017,05/02/2019
839,Arizona State University,4/21/2017,12/17/2019
839,"The University of Tennessee, Knoxville",12/15/2016,06/10/2019
841,The University of Georgia,07/12/2017,05/05/2018
841,The Katz School at Yeshiva University,6/30/2017,09/12/2019
846,Boston University,02/03/2017,06/02/2018
846,Rutgers University - New Brunswick,11/23/2017,03/09/2020
846,Florida State University,6/23/2017,5/30/2019
847,"University of Maryland, College Park",8/28/2017,9/25/2018
849,The Katz School at Yeshiva University,8/29/2017,08/04/2019
850,University of Texas at Austin,01/09/2017,8/17/2019
851,Wake Forest University,3/24/2017,2/28/2020
851,Cornell University,9/20/2016,11/25/2018
860,University of Virginia,11/06/2017,7/29/2019
860,Boston College,7/16/2017,06/06/2019
860,"University of California, Irvine",07/08/2016,11/13/2019
861,University of Wisconsin-Madison,12/05/2017,02/03/2020
862,Carnegie Mellon University,6/13/2017,07/01/2019
862,Lehigh University,1/17/2017,7/19/2018
862,"University of Maryland, Baltimore County",8/15/2017,5/16/2019
863,University of Illinois at Urbana-Champaign,12/03/2017,12/04/2018
863,Arizona State University,03/12/2017,06/12/2019
863,University of South Florida,01/03/2017,03/12/2020
864,Northwestern University,04/08/2017,2/20/2020
867,"University of North Carolina, Chapel Hill",11/21/2017,5/16/2018
867,University of Miami,5/15/2017,10/28/2018
868,Brandeis University,09/09/2016,10/29/2019
869,Vanderbilt University,12/27/2017,02/04/2019
870,University of Kansas,7/28/2017,04/11/2018
871,California Institute of Technology (Caltech),11/10/2017,6/27/2019
871,The Katz School at Yeshiva University,08/09/2016,10/05/2019
871,Princeton University,4/28/2016,06/01/2019
875,University of Notre Dame,3/30/2017,5/17/2019
875,Rutgers University - New Brunswick,6/28/2017,12/11/2018
877,Drexel University,11/12/2016,4/13/2019
877,Cornell University,9/21/2016,5/22/2019
877,Colorado State University,01/10/2017,03/07/2019
879,University of Kansas,07/09/2016,05/08/2019
879,Drexel University,9/21/2016,5/21/2018
879,"University of Maryland, College Park",10/11/2017,12/15/2018
880,University of Florida,10/14/2017,12/07/2019
882,Northeastern University,03/03/2017,04/02/2020
882,Virginia Polytechnic Institute and State University,6/24/2016,5/30/2019
884,Indiana University Bloomington,10/16/2017,10/15/2019
884,Carnegie Mellon University,4/23/2017,10/27/2018
885,Wayne State University,07/03/2017,05/11/2018
885,University of Miami,11/10/2017,2/21/2018
886,University of Southern California,5/31/2016,12/15/2019
888,Cornell University,11/21/2017,6/15/2019
889,Case Western Reserve University,3/13/2017,8/18/2019
889,University of Iowa,6/29/2017,7/27/2019
891,University of Notre Dame,7/30/2017,8/30/2018
891,"University of California, Santa Barbara (UCSB)",10/12/2017,3/31/2020
891,New York University,9/18/2017,10/12/2018
893,Washington University in St. Louis,12/22/2016,1/27/2019
893,"University of California, Santa Barbara (UCSB)",05/01/2016,5/14/2019
893,Columbia University,6/17/2017,1/28/2018
894,University of Pennsylvania,01/08/2017,2/16/2018
894,Drexel University,10/25/2016,1/21/2018
895,Boston University,01/12/2017,1/16/2018
897,University of Texas at Austin,8/18/2016,1/18/2018
897,University at Buffalo SUNY,6/22/2016,4/18/2019
900,"The University of Tennessee, Knoxville",2/24/2017,02/06/2020
900,University of Utah,7/27/2017,4/15/2018
902,Illinois Institute of Technology,7/27/2017,3/20/2020
904,"Stony Brook University, State University of New York",01/12/2017,12/22/2018
905,George Washington University,2/20/2017,3/21/2018
905,Oregon State University,03/01/2017,3/15/2019
905,University of Massachusetts Amherst,08/02/2016,10/25/2018
906,University of Notre Dame,2/22/2017,03/02/2020
908,University of Oklahoma,1/21/2017,4/30/2018
909,"University of California, Berkeley (UCB)",7/24/2017,12/15/2019
909,University of Texas Dallas,12/12/2016,01/03/2020
909,Texas A&M University,4/19/2017,1/22/2019
911,Georgetown University,4/25/2017,07/04/2018
911,"University of Illinois, Chicago (UIC)",7/22/2016,07/03/2018
911,"University of Colorado, Denver",6/14/2016,09/12/2018
912,University of Connecticut,08/09/2017,2/20/2019
912,Lehigh University,03/02/2017,11/04/2018
913,Emory University,10/18/2016,05/10/2018
915,University of Minnesota,05/03/2016,4/17/2019
916,Johns Hopkins University,04/05/2017,01/10/2018
916,Washington State University,5/27/2016,05/02/2019
916,The Ohio State University,9/28/2016,07/03/2019
919,University of Illinois at Urbana-Champaign,2/25/2017,03/03/2019
919,Howard University,03/07/2017,12/02/2018
920,The Katz School at Yeshiva University,6/15/2016,11/01/2019
920,Brandeis University,06/07/2016,01/11/2020
922,Vanderbilt University,8/13/2017,12/20/2019
923,University of Texas Dallas,4/23/2017,12/19/2018
924,University at Buffalo SUNY,9/24/2017,09/09/2019
924,Lehigh University,01/09/2017,05/02/2019
925,Virginia Polytechnic Institute and State University,05/04/2016,3/13/2018
928,Lehigh University,7/26/2017,4/14/2018
929,Clark University,6/16/2017,01/01/2020
930,Duke University,05/03/2017,7/18/2018
931,University of Texas Dallas,12/03/2017,05/05/2019
932,Boston University,1/23/2017,5/19/2019
935,University of Notre Dame,07/12/2016,8/29/2018
935,George Washington University,7/31/2016,8/28/2018
938,University of Kansas,8/30/2016,03/06/2020
938,Carnegie Mellon University,2/13/2017,3/20/2020
938,"University of California, Santa Cruz",12/31/2016,12/24/2019
948,The Katz School at Yeshiva University,2/23/2017,5/23/2018
951,"University of Colorado, Denver",05/06/2016,8/18/2018
951,University of Wisconsin-Madison,11/14/2017,10/26/2018
953,Tufts University,11/26/2016,11/04/2019
954,University of Illinois at Urbana-Champaign,2/27/2017,4/23/2019
954,University of Utah,11/29/2017,07/03/2018
954,University of Washington,2/19/2017,06/09/2019
955,The University of Arizona,12/08/2017,07/08/2019
956,Brandeis University,4/30/2016,09/12/2019
956,University of Washington,5/21/2016,1/31/2019
959,Dartmouth College,7/28/2017,09/02/2019
961,Boston University,5/31/2016,6/21/2018
