UserID,Workplace,StartTime,EndTime
2723,Erickson,7/16/2016,3/15/2020
2725,Global Print,07/10/2017,04/03/2020
2725,Zepter,08/06/2017,12/20/2019
2730,Areon Impex,12/23/2016,2/18/2018
2734,Zepter,5/29/2017,1/28/2018
2734,BuzzFeed,10/19/2017,9/14/2019
2734,Metro Cash&Carry,06/05/2016,09/12/2018
2735,Comodo,05/02/2017,3/13/2018
2735,Biolife Grup,10/07/2016,8/15/2018
2735,Carrefour,01/11/2017,10/15/2018
2736,Vodafone,5/17/2017,4/21/2019
2737,Coca-Cola Company,11/20/2017,10/19/2018
2737,Amazon.com,10/30/2017,8/31/2018
2738,BuzzFeed,09/05/2017,1/18/2020
2738,It Smart Group,09/12/2016,08/03/2019
2738,Areon Impex,12/14/2017,12/08/2018
2739,Vodafone,09/03/2016,9/30/2018
2739,Areon Impex,10/22/2017,12/11/2019
2739,Comcast,11/23/2017,11/10/2019
2740,Coca-Cola Company,12/11/2016,12/04/2018
2741,21st Century Fox,11/17/2017,10/13/2019
2742,Amazon.com,9/30/2016,02/02/2019
2742,ExxonMobil,9/27/2017,12/16/2018
2744,Apple Inc.,09/12/2016,12/19/2019
2744,CarMax,8/16/2017,04/11/2019
2744,Comodo,8/28/2016,10/10/2019
2746,ENEL,10/31/2016,2/26/2018
2746,Danone,11/02/2016,12/24/2018
2748,CarMax,4/25/2017,10/01/2018
2749,Biolife Grup,12/13/2017,4/17/2018
2753,Erickson,11/13/2016,4/29/2018
2757,Comcast,10/11/2017,08/07/2018
2761,BuzzFeed,11/29/2016,12/25/2018
2762,Vodafone,8/25/2017,01/10/2020
2762,Telekom,10/19/2016,12/12/2019
2763,Telekom,7/15/2016,10/26/2019
2763,Biolife Grup,9/17/2016,03/03/2019
2764,Comcast,3/27/2017,12/24/2018
2764,Vodafone,2/17/2017,03/11/2018
2765,Demaco,12/19/2017,11/21/2018
2768,Biolife Grup,10/13/2016,10/06/2019
2771,Areon Impex,08/06/2017,03/04/2020
2771,AECOM,3/15/2017,9/27/2019
2772,It Smart Group,12/26/2016,11/06/2019
2772,Demaco,12/11/2017,08/10/2019
2773,AECOM,10/30/2016,2/24/2018
2775,It Smart Group,12/17/2016,8/31/2019
2775,Amazon.com,3/31/2017,12/25/2019
2775,DynCorp,9/15/2017,12/28/2019
2785,AECOM,11/08/2017,8/17/2019
2787,Zepter,02/03/2017,03/03/2020
2787,ENEL,9/23/2017,3/27/2018
2788,Global Print,9/27/2016,8/16/2019
2788,Comcast,7/23/2016,4/13/2018
2791,AECOM,9/26/2017,03/09/2020
2791,Amazon.com,1/24/2017,01/07/2020
2791,Comodo,05/07/2017,05/05/2019
2793,Apple Inc.,8/18/2016,11/27/2019
2793,Amazon.com,6/15/2016,11/14/2018
2797,Biolife Grup,02/06/2017,9/28/2019
2797,AECOM,05/07/2016,03/09/2020
2800,Carrefour,02/01/2017,11/24/2019
2801,Demaco,10/01/2016,01/09/2020
2801,Facebook,10/11/2017,03/06/2020
2803,Leadertech Consulting,1/27/2017,1/13/2020
2803,Coca-Cola Company,01/10/2017,07/04/2019
2804,Areon Impex,05/10/2017,3/21/2018
2805,Global Print,06/12/2017,08/09/2019
2809,Leadertech Consulting,10/30/2016,11/27/2018
2810,Apple Inc.,7/25/2017,01/07/2020
2810,Coca-Cola Company,10/25/2016,10/29/2018
2810,DynCorp,09/09/2017,11/25/2019
2812,Facebook,08/08/2016,11/20/2019
2813,Erickson,11/13/2016,12/21/2019
2813,DynCorp,11/07/2017,02/08/2018
2813,Global Print,09/03/2016,5/22/2019
2815,Mars,02/03/2017,03/07/2018
2816,ExxonMobil,8/31/2017,02/09/2019
2819,ENEL,7/24/2017,3/26/2018
2820,Amazon.com,4/22/2017,06/08/2019
2820,AECOM,04/12/2017,11/15/2019
2820,Erickson,12/15/2016,6/18/2019
2824,ENEL,9/30/2016,09/07/2019
2825,Amazon.com,7/13/2016,04/01/2019
2825,BuzzFeed,7/20/2016,7/24/2018
2825,Danone,2/21/2017,9/17/2018
2828,AECOM,3/15/2017,5/18/2019
2829,Facebook,2/24/2017,04/08/2019
2829,Mars,1/22/2017,2/19/2020
2829,Biolife Grup,12/30/2017,10/25/2019
2830,21st Century Fox,8/13/2017,7/25/2018
2832,ENEL,7/28/2016,01/08/2019
2832,Boeing,11/06/2017,05/04/2018
2832,CarMax,2/26/2017,03/04/2020
2833,Danone,9/17/2016,01/02/2019
2835,BuzzFeed,5/22/2016,5/26/2019
2837,Amazon.com,1/26/2017,05/12/2019
2838,UPC,1/24/2017,02/03/2019
2838,Comodo,08/10/2017,04/06/2018
2844,AECOM,4/20/2017,2/15/2019
2847,Team Guard SRL,12/07/2017,12/23/2019
2847,Telekom,07/01/2017,2/28/2018
2847,21st Century Fox,7/25/2016,09/02/2018
2849,Team Guard SRL,5/16/2016,8/27/2018
2849,Facebook,06/06/2016,6/23/2019
2851,Biolife Grup,11/09/2016,5/30/2018
2853,Biolife Grup,09/09/2016,6/14/2018
2854,Carrefour,08/11/2017,7/19/2018
2856,Zepter,08/01/2017,10/22/2018
2857,Telekom,10/22/2017,11/29/2019
2858,Erickson,12/11/2017,08/02/2019
2858,Demaco,2/22/2017,08/06/2019
2858,ENEL,10/05/2017,3/26/2020
2861,ENEL,6/18/2016,2/20/2020
2862,Danone,07/02/2016,08/11/2019
2863,Vodafone,5/27/2017,02/11/2019
2865,Telekom,07/01/2016,3/16/2019
2869,DynCorp,2/18/2017,2/24/2018
2869,Metro Cash&Carry,1/15/2017,04/09/2020
2869,AECOM,12/01/2017,04/06/2019
2871,21st Century Fox,12/29/2016,5/22/2019
2871,AECOM,6/19/2017,02/03/2018
2871,Areon Impex,7/22/2016,3/26/2019
2872,Carrefour,6/16/2017,04/02/2018
2872,Leadertech Consulting,04/01/2017,4/27/2018
2872,CarMax,2/23/2017,09/03/2018
2874,Facebook,10/20/2017,8/29/2018
2874,Team Guard SRL,10/29/2016,5/20/2019
2874,Amazon.com,12/05/2016,2/15/2018
2876,Apple Inc.,12/30/2017,03/09/2018
2877,Global Print,1/26/2017,10/03/2019
2877,Mars,1/21/2017,04/02/2020
2880,Areon Impex,01/02/2017,3/19/2020
2882,Zepter,09/06/2017,5/24/2018
2882,Boeing,12/28/2016,03/06/2018
2882,Carrefour,03/10/2017,1/21/2020
2886,21st Century Fox,11/07/2017,3/18/2018
2891,Vodafone,11/25/2016,12/13/2018
2892,Global Print,12/05/2017,01/10/2020
2892,AECOM,1/18/2017,1/24/2019
2893,Metro Cash&Carry,11/15/2016,3/31/2020
2893,Areon Impex,12/03/2016,05/12/2018
2894,Danone,10/01/2017,7/15/2018
2896,Global Print,11/11/2016,08/03/2019
2896,Facebook,6/29/2017,4/16/2019
2896,CarMax,08/02/2016,08/09/2018
2898,Comcast,5/26/2017,02/05/2020
2898,Boeing,6/16/2016,2/20/2018
2898,Amazon.com,8/28/2016,8/18/2018
2899,21st Century Fox,6/26/2016,07/04/2019
2900,Telekom,12/18/2017,9/19/2018
2900,Biolife Grup,8/29/2017,1/20/2019
2901,Coca-Cola Company,6/21/2017,2/20/2018
2902,Amazon.com,12/08/2017,06/06/2019
2903,Danone,03/05/2017,3/13/2020
2903,Global Print,06/02/2016,8/14/2018
2904,Danone,10/04/2016,02/09/2018
2910,Biolife Grup,4/13/2017,1/31/2019
2910,Amazon.com,03/01/2017,1/27/2018
2917,BuzzFeed,3/31/2017,02/10/2019
2919,ExxonMobil,02/09/2017,4/15/2019
2920,Global Print,11/18/2016,01/10/2020
2920,Coca-Cola Company,05/11/2017,1/23/2020
2920,Boeing,3/28/2017,11/21/2018
2921,AECOM,12/14/2016,3/22/2018
2921,Zepter,12/14/2017,05/04/2018
2923,21st Century Fox,05/01/2017,12/13/2018
2925,It Smart Group,12/31/2016,01/12/2018
2925,Comcast,3/20/2017,8/26/2019
2925,Metro Cash&Carry,7/15/2016,08/06/2019
2926,Leadertech Consulting,05/05/2016,12/24/2018
2929,Amazon.com,12/23/2016,3/17/2019
2929,Carrefour,11/13/2017,4/20/2018
2929,Erickson,6/27/2017,6/14/2019
2931,Metro Cash&Carry,12/23/2016,9/23/2019
2931,Facebook,4/30/2016,11/02/2019
2932,Metro Cash&Carry,10/25/2017,2/17/2018
2938,Demaco,05/02/2016,2/18/2020
2941,Biolife Grup,11/08/2017,9/22/2019
2942,DynCorp,05/10/2017,11/18/2019
2943,Global Print,10/12/2016,4/16/2020
2943,Facebook,9/23/2017,02/07/2018
2943,Danone,10/29/2016,11/23/2019
2944,Biolife Grup,03/05/2017,11/27/2018
2945,Danone,8/20/2017,8/13/2019
2947,Amazon.com,06/06/2016,9/29/2019
2947,ExxonMobil,1/15/2017,07/08/2018
2947,Zepter,5/29/2017,11/28/2018
2948,ExxonMobil,12/20/2017,08/07/2019
2949,It Smart Group,09/01/2016,5/21/2019
2950,Danone,6/14/2017,9/28/2019
2951,Telekom,09/04/2016,05/10/2019
2953,Demaco,01/08/2017,08/11/2018
2953,Leadertech Consulting,5/25/2017,07/12/2018
2954,It Smart Group,03/01/2017,02/12/2020
2954,DynCorp,10/02/2017,3/21/2018
2954,21st Century Fox,08/05/2017,5/28/2019
2955,Boeing,09/12/2017,4/29/2019
2956,UPC,04/05/2017,04/07/2019
2958,Facebook,02/08/2017,5/26/2018
2961,Biolife Grup,9/18/2017,10/14/2018
2961,Mars,07/11/2016,07/06/2019
2961,Boeing,11/07/2017,4/16/2018
2962,DynCorp,12/14/2016,7/14/2018
2962,Danone,10/18/2016,08/12/2018
2962,Zepter,04/06/2017,7/31/2018
2965,Areon Impex,5/24/2016,10/16/2018
2966,Biolife Grup,08/06/2016,8/22/2019
2966,Facebook,11/08/2017,9/25/2019
2966,Leadertech Consulting,04/09/2017,3/29/2018
2967,Coca-Cola Company,11/18/2017,11/27/2019
2967,Carrefour,1/13/2017,03/11/2018
2967,Demaco,11/02/2017,5/21/2018
2969,Danone,04/11/2017,12/24/2018
2969,Team Guard SRL,07/05/2017,6/26/2018
2971,Metro Cash&Carry,2/21/2017,9/14/2018
2972,Zepter,12/23/2017,07/06/2018
2972,Demaco,5/26/2017,08/02/2019
2972,Amazon.com,7/22/2016,02/08/2019
2973,Leadertech Consulting,07/07/2017,10/01/2018
2975,Apple Inc.,10/18/2017,01/12/2018
2979,Vodafone,8/19/2016,6/15/2019
2980,Erickson,10/01/2017,04/05/2018
2980,BuzzFeed,10/26/2016,4/18/2018
2980,AECOM,05/11/2016,11/22/2019
2981,It Smart Group,10/20/2017,04/05/2020
2989,Biolife Grup,04/10/2017,10/01/2019
2990,Metro Cash&Carry,07/02/2016,2/24/2019
2991,Demaco,3/22/2017,03/03/2018
2991,Danone,3/17/2017,09/08/2018
2995,Amazon.com,3/15/2017,3/31/2020
2995,Vodafone,4/19/2017,8/31/2018
2999,AECOM,10/10/2016,1/16/2019
2999,Boeing,9/13/2017,10/26/2019
2999,Global Print,5/19/2017,04/08/2018
3000,AECOM,5/14/2017,08/11/2019
3000,Metro Cash&Carry,9/23/2017,2/25/2020
3001,CarMax,12/08/2016,10/03/2019
3001,Team Guard SRL,10/01/2017,4/19/2019
3001,Comodo,6/30/2017,2/15/2018
3002,Team Guard SRL,03/03/2017,06/03/2019
3003,ENEL,11/05/2016,01/11/2019
3003,Demaco,12/15/2017,02/03/2019
3003,Telekom,5/17/2016,03/08/2020
3006,AECOM,11/10/2016,01/01/2020
3009,Areon Impex,11/15/2016,11/29/2019
3009,Comodo,12/18/2016,10/30/2018
3012,Telekom,12/15/2016,11/18/2019
3013,Boeing,12/28/2016,01/08/2018
3013,It Smart Group,5/16/2017,2/13/2019
3013,BuzzFeed,10/19/2017,11/04/2019
3014,Mars,08/08/2016,11/25/2018
3015,Comodo,04/02/2017,04/01/2020
3015,Metro Cash&Carry,4/17/2017,12/22/2019
3016,Telekom,10/25/2016,7/30/2019
3018,AECOM,4/19/2017,9/28/2018
3018,Vodafone,9/16/2016,4/20/2020
3018,Comcast,05/05/2017,4/19/2020
3019,Metro Cash&Carry,03/04/2017,7/29/2018
3020,UPC,06/10/2016,02/03/2018
3020,Carrefour,8/30/2016,12/10/2018
3020,Team Guard SRL,4/29/2016,04/03/2020
3023,Danone,09/08/2016,4/23/2019
3023,ENEL,07/10/2016,10/25/2019
3025,Carrefour,3/19/2017,4/18/2019
3026,BuzzFeed,03/11/2017,04/07/2019
3029,Carrefour,8/27/2017,10/11/2018
3030,21st Century Fox,8/29/2016,12/08/2018
3033,BuzzFeed,1/29/2017,9/24/2019
3033,Global Print,10/06/2016,01/08/2019
3033,Biolife Grup,11/20/2016,02/07/2019
3034,Mars,03/04/2017,8/28/2019
3034,UPC,1/29/2017,2/15/2018
3034,It Smart Group,5/18/2017,08/02/2019
3037,Mars,09/06/2016,4/30/2019
3038,Mars,09/09/2017,2/26/2020
3039,21st Century Fox,3/25/2017,05/11/2019
3041,DynCorp,07/07/2016,9/27/2019
3041,Demaco,01/02/2017,03/10/2018
3041,Carrefour,12/25/2016,1/26/2020
3042,Areon Impex,06/08/2017,5/18/2018
3042,Leadertech Consulting,11/03/2017,10/14/2018
3043,ENEL,10/08/2016,11/19/2018
3043,Vodafone,12/28/2016,7/19/2018
3044,Team Guard SRL,12/11/2016,10/27/2018
3045,It Smart Group,03/02/2017,7/18/2019
3046,Danone,12/25/2016,04/04/2018
3046,Team Guard SRL,5/25/2017,11/26/2018
3048,ExxonMobil,12/03/2016,5/31/2019
3048,Erickson,04/05/2017,4/27/2018
3048,Coca-Cola Company,10/14/2016,5/13/2018
3049,Leadertech Consulting,02/06/2017,03/06/2019
3050,Facebook,9/19/2017,3/17/2020
3051,Areon Impex,05/11/2017,11/08/2019
3052,CarMax,01/11/2017,10/12/2018
3053,Apple Inc.,05/10/2017,11/05/2018
3059,Danone,12/17/2016,6/13/2019
3059,Leadertech Consulting,9/24/2016,10/04/2019
3059,Biolife Grup,10/03/2016,2/27/2019
3060,BuzzFeed,11/27/2017,03/04/2019
3060,ExxonMobil,5/25/2017,06/02/2019
3061,Mars,5/22/2016,12/01/2019
3061,CarMax,7/14/2017,12/20/2019
3062,Boeing,2/28/2017,03/11/2020
3062,Global Print,06/04/2017,03/10/2020
3062,CarMax,06/08/2016,11/27/2019
3063,Demaco,4/13/2017,2/16/2019
3063,21st Century Fox,05/06/2016,03/01/2019
3065,BuzzFeed,08/05/2017,08/12/2018
3066,Mars,5/17/2017,2/25/2019
3068,CarMax,11/15/2017,7/19/2019
3068,Demaco,10/25/2016,01/06/2020
3069,Boeing,09/10/2017,12/13/2019
3069,Comcast,8/21/2017,11/30/2018
3069,Danone,8/20/2017,12/23/2019
3070,Telekom,07/05/2016,2/26/2019
3071,Facebook,12/03/2016,07/07/2018
3074,Vodafone,04/11/2017,9/22/2018
3075,Amazon.com,06/02/2016,7/26/2019
3075,Zepter,11/12/2017,11/16/2018
3075,Areon Impex,06/11/2017,01/08/2019
3077,Carrefour,11/24/2017,11/11/2018
3077,Danone,09/12/2016,12/24/2018
3079,Demaco,6/15/2016,4/14/2020
3079,21st Century Fox,12/11/2017,4/29/2019
3080,Comodo,6/29/2017,1/20/2020
3082,Carrefour,8/26/2017,03/05/2018
3084,Leadertech Consulting,6/27/2016,3/30/2020
3084,Team Guard SRL,09/05/2017,01/07/2018
3084,Metro Cash&Carry,10/10/2016,02/09/2019
3085,Biolife Grup,10/30/2017,7/22/2018
3087,Facebook,5/22/2017,2/13/2020
3093,Team Guard SRL,9/19/2017,1/23/2018
3093,Facebook,10/25/2016,08/02/2018
3093,Global Print,5/18/2017,01/03/2018
3094,Team Guard SRL,12/05/2017,06/03/2018
3096,Demaco,12/28/2017,6/21/2018
3096,Areon Impex,06/01/2017,3/23/2019
3096,Team Guard SRL,9/13/2017,2/17/2020
3097,Demaco,11/22/2016,2/27/2019
3098,BuzzFeed,1/14/2017,09/01/2019
3098,Erickson,5/25/2016,3/27/2019
3098,Coca-Cola Company,10/02/2017,02/02/2019
3099,Erickson,6/22/2017,12/15/2019
3099,Metro Cash&Carry,06/06/2016,1/24/2020
3100,Zepter,5/18/2017,04/06/2019
3102,Global Print,02/08/2017,3/31/2018
3103,DynCorp,05/03/2017,2/21/2018
3107,Apple Inc.,5/15/2017,11/14/2018
3109,Facebook,12/15/2017,2/20/2020
3109,BuzzFeed,03/08/2017,6/20/2019
3111,Telekom,8/28/2017,4/13/2019
3111,Amazon.com,7/21/2017,05/05/2018
3113,Amazon.com,5/21/2017,3/17/2020
3115,Zepter,10/28/2016,10/27/2019
3116,Telekom,07/10/2017,07/07/2018
3116,Comcast,10/17/2016,9/20/2018
3121,Demaco,5/22/2016,08/06/2019
3122,Vodafone,12/03/2017,3/30/2019
3128,Amazon.com,4/23/2017,5/18/2019
3128,Coca-Cola Company,9/25/2016,4/14/2020
3128,Carrefour,5/24/2016,06/04/2019
3129,UPC,10/31/2017,1/23/2020
3130,It Smart Group,6/18/2016,2/23/2020
3131,Erickson,10/27/2017,7/17/2019
3131,Metro Cash&Carry,01/10/2017,4/18/2018
3131,It Smart Group,6/22/2016,1/21/2019
3134,Danone,11/24/2016,05/07/2018
3135,Amazon.com,10/10/2016,05/05/2019
3135,Comodo,11/08/2016,11/20/2019
3135,Carrefour,6/13/2016,12/11/2018
3136,Global Print,9/29/2016,2/23/2020
3136,Mars,11/20/2017,3/16/2018
3136,It Smart Group,8/13/2017,08/01/2018
3137,Carrefour,10/18/2016,07/11/2018
3138,Mars,08/06/2016,02/03/2018
3138,Danone,03/04/2017,01/08/2020
3138,21st Century Fox,6/23/2016,11/21/2018
3143,DynCorp,11/30/2016,01/04/2018
3144,Erickson,7/31/2016,03/03/2018
3145,ExxonMobil,4/23/2017,8/13/2018
3146,Zepter,10/02/2016,4/22/2019
3146,DynCorp,10/12/2017,3/14/2018
3147,Zepter,10/16/2017,03/04/2018
3148,Zepter,12/02/2016,1/24/2019
3150,Coca-Cola Company,9/19/2017,01/09/2020
3150,Global Print,5/21/2017,1/15/2019
3151,Mars,10/22/2016,05/01/2018
3152,Demaco,07/12/2016,05/09/2018
3152,Leadertech Consulting,07/12/2016,9/26/2019
3152,Team Guard SRL,7/24/2016,02/06/2020
3157,CarMax,11/24/2016,12/19/2018
3157,Zepter,12/30/2016,12/31/2018
3157,21st Century Fox,06/08/2016,6/24/2019
3159,Leadertech Consulting,10/26/2016,01/09/2019
3159,DynCorp,7/13/2017,11/10/2019
3163,Boeing,11/01/2016,9/14/2018
3163,BuzzFeed,1/23/2017,09/10/2018
3163,Coca-Cola Company,12/19/2016,2/27/2020
3165,Coca-Cola Company,07/09/2017,4/28/2019
3166,Demaco,3/13/2017,1/28/2018
3166,Team Guard SRL,08/06/2016,7/28/2018
3166,BuzzFeed,12/26/2016,2/15/2020
3167,Global Print,9/17/2016,11/18/2018
3167,Biolife Grup,5/26/2017,7/22/2019
3168,Biolife Grup,5/29/2016,07/06/2019
3168,Amazon.com,10/17/2016,04/08/2019
3168,ExxonMobil,3/23/2017,5/21/2018
3170,Boeing,12/10/2017,8/17/2019
3170,CarMax,9/30/2016,10/14/2018
3171,AECOM,5/22/2017,7/14/2019
3171,Danone,1/15/2017,5/13/2018
3175,ExxonMobil,9/18/2016,3/26/2018
3175,BuzzFeed,6/24/2016,12/07/2019
3175,It Smart Group,6/15/2016,01/08/2018
3178,Global Print,06/11/2017,3/18/2018
3179,21st Century Fox,06/09/2017,09/02/2019
3182,Mars,7/20/2016,10/19/2018
3183,Metro Cash&Carry,12/06/2017,12/21/2019
3184,Global Print,3/22/2017,4/19/2020
3184,It Smart Group,04/11/2017,08/10/2018
3184,Comcast,1/24/2017,6/17/2018
3187,Leadertech Consulting,10/27/2016,6/29/2018
3188,Comcast,12/10/2016,06/01/2018
3188,Boeing,06/11/2016,1/31/2019
3190,Carrefour,12/22/2016,06/11/2018
3190,Leadertech Consulting,06/07/2017,8/26/2019
3191,UPC,05/12/2016,03/03/2018
3192,Demaco,10/18/2016,6/23/2018
3192,21st Century Fox,10/01/2017,08/05/2019
3193,Amazon.com,7/19/2017,1/24/2019
3194,21st Century Fox,11/18/2016,07/11/2019
3195,21st Century Fox,2/21/2017,10/20/2019
3195,DynCorp,5/19/2016,3/13/2018
3195,Mars,8/28/2016,9/13/2019
3196,Biolife Grup,12/11/2016,3/28/2020
3197,Boeing,2/24/2017,2/24/2020
3197,AECOM,6/24/2016,9/27/2019
3199,Danone,11/10/2016,10/05/2018
3199,Carrefour,9/23/2016,9/21/2019
3200,Danone,3/16/2017,8/24/2019
3200,AECOM,1/17/2017,12/17/2018
3200,Amazon.com,11/11/2016,05/04/2019
3202,Demaco,6/25/2017,08/09/2019
3202,Comodo,03/12/2017,01/01/2019
3202,Carrefour,10/02/2016,7/26/2019
3205,Vodafone,04/05/2017,8/31/2019
3206,DynCorp,4/15/2017,02/08/2020
3206,Danone,8/18/2017,11/10/2019
3207,Global Print,07/10/2017,10/09/2018
3208,Leadertech Consulting,6/29/2016,05/10/2018
3208,Carrefour,09/06/2016,11/08/2019
3208,ENEL,7/21/2016,11/16/2019
3209,Zepter,06/10/2016,03/06/2018
3213,BuzzFeed,4/28/2016,4/15/2018
3213,Team Guard SRL,12/20/2016,6/24/2018
3213,Telekom,06/05/2017,11/14/2018
3215,AECOM,1/20/2017,4/14/2020
3217,ENEL,11/13/2016,02/03/2019
3222,AECOM,1/29/2017,1/27/2020
3223,Carrefour,11/09/2017,09/08/2018
3227,ENEL,5/20/2016,3/17/2020
3229,Vodafone,10/14/2017,1/30/2018
3229,Demaco,7/30/2017,10/10/2018
3229,Comodo,12/04/2017,03/07/2018
3234,Global Print,06/01/2016,10/26/2019
3235,BuzzFeed,06/04/2017,02/03/2018
3239,CarMax,12/02/2016,11/14/2019
3242,It Smart Group,12/20/2016,11/30/2019
3243,AECOM,11/12/2016,10/22/2018
3244,ENEL,09/03/2017,05/01/2019
3244,Mars,11/11/2016,3/25/2019
3246,Telekom,7/17/2016,10/26/2018
3247,Erickson,11/02/2016,1/27/2018
3247,Team Guard SRL,08/01/2016,11/10/2019
3247,Biolife Grup,10/08/2016,6/15/2018
3250,UPC,4/21/2017,11/13/2019
3250,Areon Impex,11/25/2017,04/12/2020
3251,Erickson,10/24/2016,09/05/2019
3252,ExxonMobil,11/10/2016,6/16/2019
3252,Boeing,10/27/2016,02/09/2018
3253,Zepter,3/26/2017,10/30/2018
3254,Comcast,3/26/2017,12/25/2018
3254,Global Print,12/21/2017,03/05/2020
3254,Zepter,1/24/2017,12/31/2018
3255,DynCorp,07/07/2016,4/21/2019
3255,ExxonMobil,6/17/2017,03/02/2018
3255,AECOM,02/10/2017,10/22/2019
3257,Amazon.com,5/26/2017,10/21/2018
3257,Leadertech Consulting,02/05/2017,03/10/2018
3257,CarMax,10/26/2016,12/12/2018
3258,Erickson,12/05/2017,07/05/2019
3258,Carrefour,4/30/2016,10/17/2019
3258,Demaco,10/19/2016,06/07/2019
3259,Coca-Cola Company,11/01/2017,12/24/2019
3259,Facebook,10/13/2017,12/02/2018
3259,Global Print,7/25/2016,4/26/2020
3261,Erickson,12/25/2017,03/08/2018
3261,Leadertech Consulting,1/19/2017,11/05/2019
3262,Mars,8/22/2016,10/06/2018
3262,Team Guard SRL,10/28/2016,04/08/2018
3263,21st Century Fox,09/12/2017,5/16/2019
3265,Facebook,07/07/2017,2/27/2020
3267,Demaco,11/16/2017,11/24/2019
3268,DynCorp,8/31/2016,03/02/2019
3268,ENEL,5/18/2016,2/16/2019
3268,It Smart Group,7/31/2016,3/17/2020
3274,Leadertech Consulting,09/09/2017,7/30/2019
3275,21st Century Fox,5/28/2016,1/27/2019
3277,Zepter,06/11/2017,10/07/2019
3278,Zepter,12/29/2016,04/09/2018
3280,Team Guard SRL,07/02/2016,03/12/2019
3280,Telekom,06/09/2016,06/06/2018
3281,Facebook,12/10/2016,12/05/2019
3282,Comcast,09/09/2017,3/20/2019
3288,Carrefour,6/18/2016,11/12/2018
3288,Amazon.com,11/30/2016,09/02/2019
3288,BuzzFeed,09/10/2016,2/21/2020
3291,Vodafone,2/18/2017,2/24/2020
3295,AECOM,10/22/2017,11/09/2018
3295,Apple Inc.,7/29/2017,09/06/2019
3298,Comodo,6/27/2016,05/05/2018
3298,Demaco,03/08/2017,12/24/2019
3303,Leadertech Consulting,10/25/2016,3/30/2018
3307,Danone,06/10/2016,01/10/2019
3308,Telekom,9/14/2016,03/01/2019
3308,Comodo,08/08/2016,5/30/2019
3308,Global Print,02/12/2017,4/27/2018
3309,AECOM,10/16/2016,2/18/2018
3309,Apple Inc.,4/30/2016,02/05/2020
3309,Team Guard SRL,6/14/2016,10/26/2019
3311,Comcast,02/06/2017,10/27/2019
3311,Leadertech Consulting,07/09/2017,7/22/2018
3311,Demaco,03/03/2017,12/11/2018
3315,Demaco,06/07/2017,10/03/2018
3315,Coca-Cola Company,11/30/2016,3/26/2018
3319,ExxonMobil,6/17/2016,2/22/2020
3319,UPC,06/05/2017,8/22/2018
3322,Amazon.com,06/09/2017,1/21/2018
3322,Comcast,9/22/2016,11/10/2019
3323,Biolife Grup,05/06/2016,7/15/2019
3325,CarMax,06/10/2017,11/16/2018
3325,Telekom,05/03/2016,6/18/2018
3327,Boeing,05/09/2016,06/12/2019
3330,Global Print,11/15/2017,02/03/2019
3335,Danone,11/13/2016,9/17/2018
3336,ENEL,10/26/2016,03/09/2020
3337,Amazon.com,07/10/2016,2/15/2019
3337,Telekom,08/05/2016,7/31/2018
3338,Biolife Grup,09/04/2017,10/23/2019
3340,Comcast,6/23/2017,03/05/2019
3340,Metro Cash&Carry,3/16/2017,7/29/2018
3342,Erickson,7/22/2017,4/22/2019
3342,21st Century Fox,11/09/2017,5/24/2018
3342,Boeing,8/27/2017,9/17/2019
3345,Vodafone,5/27/2016,1/15/2018
3346,Danone,5/13/2016,12/29/2019
3346,Coca-Cola Company,7/20/2016,6/30/2018
3348,Facebook,8/22/2016,3/13/2018
3348,It Smart Group,9/19/2017,03/05/2020
3348,Metro Cash&Carry,05/03/2016,04/11/2018
3349,Boeing,07/06/2017,10/05/2018
3350,Coca-Cola Company,05/11/2016,03/03/2020
3350,Amazon.com,3/30/2017,3/25/2019
3352,Leadertech Consulting,11/17/2016,9/24/2018
3352,Erickson,07/02/2016,02/11/2020
3352,Biolife Grup,03/07/2017,7/13/2019
3353,Comodo,9/28/2016,3/13/2018
3353,Carrefour,08/12/2016,05/05/2018
3356,Apple Inc.,01/10/2017,3/14/2018
3356,Global Print,7/16/2017,03/06/2019
3356,Metro Cash&Carry,09/01/2016,4/17/2020
3361,Areon Impex,07/11/2016,10/20/2019
3361,Boeing,8/24/2017,11/09/2019
3362,BuzzFeed,10/11/2016,3/13/2019
3362,Apple Inc.,5/13/2016,2/27/2018
3364,Metro Cash&Carry,12/17/2016,06/02/2018
3364,Zepter,3/22/2017,01/03/2018
3364,Global Print,10/28/2017,05/12/2019
3367,Coca-Cola Company,10/01/2016,3/29/2019
3368,Vodafone,03/06/2017,4/26/2018
3369,Danone,4/23/2017,6/22/2019
3369,Telekom,4/25/2017,12/27/2018
3371,Amazon.com,5/31/2017,03/03/2020
3372,Areon Impex,8/18/2016,7/22/2019
3373,Mars,5/29/2017,2/25/2019
3374,Carrefour,11/16/2016,1/31/2019
3374,Erickson,12/12/2017,02/03/2020
3374,Mars,04/04/2017,1/26/2019
3375,Comcast,12/15/2017,3/27/2018
3375,Amazon.com,10/25/2017,11/15/2019
3375,Mars,9/19/2017,04/02/2020
3377,ExxonMobil,7/13/2016,7/22/2018
3378,ExxonMobil,6/16/2016,5/22/2019
3378,CarMax,4/19/2017,1/29/2019
3379,Mars,11/04/2016,11/12/2018
3379,Areon Impex,5/13/2016,6/25/2018
3381,Zepter,6/14/2016,7/18/2019
